x,y,z,name,long_desc,ex_n,ex_s,ex_e,ex_w,ex_ne,ex_nw,ex_se,ex_sw,ex_u,ex_d,px,py,pz,portal_command,portal_text
288,269,51,Room 800,Room 800 at voxel (28826951). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
288,270,50,Room 952,Room 952 at voxel (28827050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,270,51,Room 804,Room 804 at voxel (28827051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,271,50,Room 943,Room 943 at voxel (28827150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,271,51,Room 803,Room 803 at voxel (28827151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,272,50,Room 945,Room 945 at voxel (28827250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,272,51,Room 811,Room 811 at voxel (28827251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,273,50,Room 936,Room 936 at voxel (28827350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,273,51,Room 809,Room 809 at voxel (28827351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,274,50,Room 954,Room 954 at voxel (28827450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,274,51,Room 852,Room 852 at voxel (28827451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,275,50,Room 992,Room 992 at voxel (28827550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,275,51,Room 813,Room 813 at voxel (28827551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,276,50,Room 961,Room 961 at voxel (28827650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,276,51,Room 827,Room 827 at voxel (28827651). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
288,277,50,Room 993,Room 993 at voxel (28827750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,277,51,Room 825,Room 825 at voxel (28827751). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,1,,,,,
288,278,50,Room 994,Room 994 at voxel (28827850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,278,51,Room 868,Room 868 at voxel (28827851). Connected to nearby rooms.,1,1,1,1,0,1,0,0,0,1,,,,,
288,279,50,Room 1186,Room 1186 at voxel (28827950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,279,51,Room 870,Room 870 at voxel (28827951). Connected to nearby rooms.,1,0,0,0,1,1,1,0,0,1,,,,,
288,280,50,Room 1000,Room 1000 at voxel (28828050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
288,281,50,Room 1178,Room 1178 at voxel (28828150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
288,281,51,Room 872,Room 872 at voxel (28828151). Connected to nearby rooms.,0,0,0,0,1,0,0,1,0,1,,,,,
288,282,50,Room 1154,Room 1154 at voxel (28828250). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
288,283,50,Room 1153,Room 1153 at voxel (28828350). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
288,284,50,Room 1159,Room 1159 at voxel (28828450). Connected to nearby rooms.,1,1,1,1,0,1,1,1,1,0,,,,,
288,284,51,Room 875,Room 875 at voxel (28828451). Connected to nearby rooms.,0,1,1,1,0,1,1,1,0,1,,,,,
288,285,50,Room 1173,Room 1173 at voxel (28828550). Connected to nearby rooms.,1,1,1,1,1,1,0,1,1,0,,,,,
288,285,51,Room 878,Room 878 at voxel (28828551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,286,50,Room 1172,Room 1172 at voxel (28828650). Connected to nearby rooms.,1,0,0,1,1,1,0,1,1,0,,,,,
288,286,51,Room 932,Room 932 at voxel (28828651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
288,287,51,Room 922,Room 922 at voxel (28828751). Connected to nearby rooms.,1,0,1,1,1,1,0,1,0,0,,,,,
288,289,51,Room 919,Room 919 at voxel (28828951). Connected to nearby rooms.,0,1,1,1,0,1,1,1,0,0,,,,,
288,290,51,Room 950,Room 950 at voxel (28829051). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
288,291,51,Room 952,Room 952 at voxel (28829151). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,0,,,,,
288,293,51,Room 955,Room 955 at voxel (28829351). Connected to nearby rooms.,0,0,0,1,1,0,0,0,0,0,,,,,
289,257,50,Room 1446,Room 1446 at voxel (28925750). Connected to nearby rooms.,0,1,1,1,0,1,1,1,1,0,,,,,
289,257,51,Room 535,Room 535 at voxel (28925751). Connected to nearby rooms.,0,1,0,1,0,1,1,1,0,1,,,,,
289,258,50,Room 1471,Room 1471 at voxel (28925850). Connected to nearby rooms.,1,0,1,1,1,1,1,1,1,0,,,,,
289,258,51,Room 536,Room 536 at voxel (28925851). Connected to nearby rooms.,1,1,1,1,0,1,0,1,0,1,,,,,
289,259,51,Room 537,Room 537 at voxel (28925951). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,0,,,,,
289,260,50,Room 1347,Room 1347 at voxel (28926050). Connected to nearby rooms.,0,1,1,0,1,1,1,1,0,0,,,,,
289,261,50,Room 1350,Room 1350 at voxel (28926150). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
289,262,50,Room 1349,Room 1349 at voxel (28926250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,262,51,Room 756,Room 756 at voxel (28926251). Connected to nearby rooms.,0,0,0,1,0,1,0,1,0,1,,,,,
289,263,50,Room 1352,Room 1352 at voxel (28926350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
289,264,50,Room 1413,Room 1413 at voxel (28926450). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
289,265,50,Room 1411,Room 1411 at voxel (28926550). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
289,266,50,Room 1407,Room 1407 at voxel (28926650). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
289,266,51,Room 785,Room 785 at voxel (28926651). Connected to nearby rooms.,0,1,1,1,0,0,1,0,0,1,,,,,
289,267,50,Room 1197,Room 1197 at voxel (28926750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,267,51,Room 783,Room 783 at voxel (28926751). Connected to nearby rooms.,1,0,1,0,1,1,0,1,0,1,,,,,
289,268,50,Room 1196,Room 1196 at voxel (28926850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
289,269,50,Room 1201,Room 1201 at voxel (28926950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,269,51,Room 798,Room 798 at voxel (28926951). Connected to nearby rooms.,0,1,0,1,0,1,1,1,0,1,,,,,
289,270,50,Room 941,Room 941 at voxel (28927050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,270,51,Room 851,Room 851 at voxel (28927051). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
289,271,50,Room 942,Room 942 at voxel (28927150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,271,51,Room 797,Room 797 at voxel (28927151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
289,272,50,Room 937,Room 937 at voxel (28927250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,272,51,Room 853,Room 853 at voxel (28927251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
289,273,50,Room 953,Room 953 at voxel (28927350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,273,51,Room 795,Room 795 at voxel (28927351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
289,274,50,Room 974,Room 974 at voxel (28927450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,274,51,Room 812,Room 812 at voxel (28927451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
289,275,50,Room 1189,Room 1189 at voxel (28927550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,275,51,Room 828,Room 828 at voxel (28927551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
289,276,50,Room 991,Room 991 at voxel (28927650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,276,51,Room 838,Room 838 at voxel (28927651). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,1,,,,,
289,277,50,Room 1380,Room 1380 at voxel (28927750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
289,278,50,Room 1185,Room 1185 at voxel (28927850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,278,51,Room 869,Room 869 at voxel (28927851). Connected to nearby rooms.,0,0,1,1,1,1,0,1,0,1,,,,,
289,279,50,Room 1184,Room 1184 at voxel (28927950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
289,280,50,Room 1180,Room 1180 at voxel (28928050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
289,280,51,Room 871,Room 871 at voxel (28928051). Connected to nearby rooms.,0,0,0,0,0,1,0,1,0,1,,,,,
289,281,50,Room 1386,Room 1386 at voxel (28928150). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
289,282,50,Room 1177,Room 1177 at voxel (28928250). Connected to nearby rooms.,1,0,0,1,1,1,1,1,0,0,,,,,
289,284,50,Room 1217,Room 1217 at voxel (28928450). Connected to nearby rooms.,0,1,1,1,1,1,1,1,1,0,,,,,
289,284,51,Room 926,Room 926 at voxel (28928451). Connected to nearby rooms.,0,1,1,1,1,0,1,1,0,1,,,,,
289,285,50,Room 1174,Room 1174 at voxel (28928550). Connected to nearby rooms.,1,0,1,1,1,1,0,1,1,0,,,,,
289,285,51,Room 933,Room 933 at voxel (28928551). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
289,286,51,Room 879,Room 879 at voxel (28928651). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
289,287,51,Room 923,Room 923 at voxel (28928751). Connected to nearby rooms.,1,0,1,1,0,1,1,0,0,0,,,,,
289,289,51,Room 916,Room 916 at voxel (28928951). Connected to nearby rooms.,0,1,1,1,1,0,1,1,0,0,,,,,
289,290,51,Room 951,Room 951 at voxel (28929051). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
289,291,51,Room 957,Room 957 at voxel (28929151). Connected to nearby rooms.,1,1,0,1,1,1,0,0,0,0,,,,,
289,292,51,Room 956,Room 956 at voxel (28929251). Connected to nearby rooms.,1,0,0,0,0,1,0,1,0,0,,,,,
290,257,50,Room 1472,Room 1472 at voxel (29025750). Connected to nearby rooms.,0,1,0,1,0,0,1,1,0,0,,,,,
290,258,50,Room 1445,Room 1445 at voxel (29025850). Connected to nearby rooms.,1,1,1,1,0,1,1,0,1,0,,,,,
290,258,51,Room 538,Room 538 at voxel (29025851). Connected to nearby rooms.,0,0,0,1,0,1,0,1,0,1,,,,,
290,259,50,Room 1444,Room 1444 at voxel (29025950). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
290,260,50,Room 1418,Room 1418 at voxel (29026050). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
290,261,50,Room 1346,Room 1346 at voxel (29026150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,262,50,Room 1345,Room 1345 at voxel (29026250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,263,50,Room 1344,Room 1344 at voxel (29026350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,264,50,Room 1421,Room 1421 at voxel (29026450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,265,50,Room 1410,Room 1410 at voxel (29026550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,266,50,Room 1408,Room 1408 at voxel (29026650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,266,51,Room 784,Room 784 at voxel (29026651). Connected to nearby rooms.,0,1,0,1,0,0,1,1,0,1,,,,,
290,267,50,Room 1332,Room 1332 at voxel (29026750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,267,51,Room 786,Room 786 at voxel (29026751). Connected to nearby rooms.,1,0,1,1,0,1,0,0,0,1,,,,,
290,268,50,Room 1202,Room 1202 at voxel (29026850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,269,50,Room 940,Room 940 at voxel (29026950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,270,50,Room 985,Room 985 at voxel (29027050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,270,51,Room 790,Room 790 at voxel (29027051). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,1,,,,,
290,271,50,Room 938,Room 938 at voxel (29027150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,271,51,Room 854,Room 854 at voxel (29027151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
290,272,50,Room 971,Room 971 at voxel (29027250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,272,51,Room 796,Room 796 at voxel (29027251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
290,273,50,Room 970,Room 970 at voxel (29027350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,273,51,Room 793,Room 793 at voxel (29027351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
290,274,50,Room 989,Room 989 at voxel (29027450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,274,51,Room 794,Room 794 at voxel (29027451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
290,275,50,Room 990,Room 990 at voxel (29027550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,275,51,Room 829,Room 829 at voxel (29027551). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
290,276,50,Room 1385,Room 1385 at voxel (29027650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,276,51,Room 867,Room 867 at voxel (29027651). Connected to nearby rooms.,1,1,0,1,1,1,0,0,0,1,,,,,
290,277,50,Room 1378,Room 1378 at voxel (29027750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,277,51,Room 839,Room 839 at voxel (29027751). Connected to nearby rooms.,1,1,0,0,0,1,0,1,0,1,,,,,
290,278,50,Room 1379,Room 1379 at voxel (29027850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
290,278,51,Room 840,Room 840 at voxel (29027851). Connected to nearby rooms.,1,0,0,1,0,0,0,0,0,1,,,,,
290,279,50,Room 1183,Room 1183 at voxel (29027950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
290,280,50,Room 1182,Room 1182 at voxel (29028050). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
290,281,50,Room 1181,Room 1181 at voxel (29028150). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,0,,,,,
290,282,51,Room 929,Room 929 at voxel (29028251). Connected to nearby rooms.,0,1,1,0,0,0,1,0,0,0,,,,,
290,283,50,Room 1176,Room 1176 at voxel (29028350). Connected to nearby rooms.,0,1,0,0,0,1,0,1,1,0,,,,,
290,283,51,Room 927,Room 927 at voxel (29028351). Connected to nearby rooms.,1,1,1,0,1,0,1,1,0,1,,,,,
290,284,50,Room 1175,Room 1175 at voxel (29028450). Connected to nearby rooms.,1,1,0,1,0,0,0,1,1,0,,,,,
290,284,51,Room 931,Room 931 at voxel (29028451). Connected to nearby rooms.,1,1,1,1,1,0,0,1,0,1,,,,,
290,285,50,Room 1218,Room 1218 at voxel (29028550). Connected to nearby rooms.,1,0,0,1,0,1,1,0,1,0,,,,,
290,285,51,Room 925,Room 925 at voxel (29028551). Connected to nearby rooms.,1,0,0,1,1,1,1,1,0,1,,,,,
290,287,51,Room 880,Room 880 at voxel (29028751). Connected to nearby rooms.,0,1,1,1,1,1,1,0,0,0,,,,,
290,288,51,Room 913,Room 913 at voxel (29028851). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
290,289,51,Room 917,Room 917 at voxel (29028951). Connected to nearby rooms.,1,1,1,1,1,0,0,1,0,0,,,,,
290,290,51,Room 918,Room 918 at voxel (29029051). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,0,,,,,
291,258,50,Room 1473,Room 1473 at voxel (29125850). Connected to nearby rooms.,0,1,0,1,0,1,1,1,0,0,,,,,
291,259,50,Room 1474,Room 1474 at voxel (29125950). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
291,260,50,Room 1354,Room 1354 at voxel (29126050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,261,50,Room 1353,Room 1353 at voxel (29126150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,262,50,Room 1355,Room 1355 at voxel (29126250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,263,50,Room 1351,Room 1351 at voxel (29126350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,264,50,Room 1343,Room 1343 at voxel (29126450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,265,50,Room 1409,Room 1409 at voxel (29126550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,266,50,Room 1334,Room 1334 at voxel (29126650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,267,50,Room 1333,Room 1333 at voxel (29126750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
291,267,51,Room 787,Room 787 at voxel (29126751). Connected to nearby rooms.,0,0,0,1,0,1,1,0,0,1,,,,,
291,268,50,Room 1188,Room 1188 at voxel (29126850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,269,50,Room 1331,Room 1331 at voxel (29126950). Connected to nearby rooms.,1,1,1,1,1,1,0,1,1,0,,,,,
291,269,51,Room 789,Room 789 at voxel (29126951). Connected to nearby rooms.,0,1,0,0,1,0,0,1,0,1,,,,,
291,270,50,Room 939,Room 939 at voxel (29127050). Connected to nearby rooms.,1,1,0,1,1,1,1,1,1,0,,,,,
291,270,51,Room 855,Room 855 at voxel (29127051). Connected to nearby rooms.,1,1,0,1,0,0,1,1,0,1,,,,,
291,271,50,Room 972,Room 972 at voxel (29127150). Connected to nearby rooms.,1,1,1,1,0,1,1,1,1,0,,,,,
291,271,51,Room 791,Room 791 at voxel (29127151). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
291,272,50,Room 973,Room 973 at voxel (29127250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
291,272,51,Room 792,Room 792 at voxel (29127251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
291,273,50,Room 978,Room 978 at voxel (29127350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
291,273,51,Room 841,Room 841 at voxel (29127351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
291,274,50,Room 975,Room 975 at voxel (29127450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
291,274,51,Room 830,Room 830 at voxel (29127451). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
291,275,50,Room 979,Room 979 at voxel (29127550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
291,275,51,Room 837,Room 837 at voxel (29127551). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,1,,,,,
291,276,50,Room 982,Room 982 at voxel (29127650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,277,50,Room 1382,Room 1382 at voxel (29127750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,278,50,Room 1381,Room 1381 at voxel (29127850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,279,50,Room 1403,Room 1403 at voxel (29127950). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
291,280,50,Room 1384,Room 1384 at voxel (29128050). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,0,,,,,
291,282,51,Room 930,Room 930 at voxel (29128251). Connected to nearby rooms.,0,1,0,1,0,0,1,1,0,0,,,,,
291,283,51,Room 928,Room 928 at voxel (29128351). Connected to nearby rooms.,1,1,1,1,0,1,0,1,0,0,,,,,
291,284,51,Room 892,Room 892 at voxel (29128451). Connected to nearby rooms.,1,0,0,1,1,1,1,1,0,0,,,,,
291,286,50,Room 1219,Room 1219 at voxel (29128650). Connected to nearby rooms.,0,0,1,0,1,1,1,0,1,0,,,,,
291,286,51,Room 924,Room 924 at voxel (29128651). Connected to nearby rooms.,0,1,1,0,1,1,1,1,0,1,,,,,
291,287,51,Room 915,Room 915 at voxel (29128751). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
291,288,51,Room 881,Room 881 at voxel (29128851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
291,289,51,Room 882,Room 882 at voxel (29128951). Connected to nearby rooms.,1,0,1,1,1,1,0,1,0,0,,,,,
292,259,50,Room 1475,Room 1475 at voxel (29225950). Connected to nearby rooms.,0,1,1,1,0,1,1,1,0,0,,,,,
292,260,50,Room 1443,Room 1443 at voxel (29226050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,261,50,Room 1427,Room 1427 at voxel (29226150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,262,50,Room 1339,Room 1339 at voxel (29226250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,263,50,Room 1342,Room 1342 at voxel (29226350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,264,50,Room 1336,Room 1336 at voxel (29226450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,265,50,Room 1335,Room 1335 at voxel (29226550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,266,50,Room 1422,Room 1422 at voxel (29226650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,267,50,Room 1423,Room 1423 at voxel (29226750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,268,50,Room 1375,Room 1375 at voxel (29226850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
292,268,51,Room 788,Room 788 at voxel (29226851). Connected to nearby rooms.,0,0,0,0,0,1,0,1,0,1,,,,,
292,269,50,Room 1330,Room 1330 at voxel (29226950). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
292,271,50,Room 987,Room 987 at voxel (29227150). Connected to nearby rooms.,0,1,1,1,1,1,0,1,1,0,,,,,
292,271,51,Room 856,Room 856 at voxel (29227151). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,1,,,,,
292,272,50,Room 986,Room 986 at voxel (29227250). Connected to nearby rooms.,1,1,0,1,1,1,1,1,1,0,,,,,
292,272,51,Room 859,Room 859 at voxel (29227251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
292,273,50,Room 977,Room 977 at voxel (29227350). Connected to nearby rooms.,1,1,1,1,0,1,1,1,1,0,,,,,
292,273,51,Room 831,Room 831 at voxel (29227351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
292,274,50,Room 976,Room 976 at voxel (29227450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
292,274,51,Room 836,Room 836 at voxel (29227451). Connected to nearby rooms.,1,0,1,1,1,1,0,1,0,1,,,,,
292,275,50,Room 981,Room 981 at voxel (29227550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,276,50,Room 980,Room 980 at voxel (29227650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,277,50,Room 1405,Room 1405 at voxel (29227750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,278,50,Room 1402,Room 1402 at voxel (29227850). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
292,279,50,Room 1383,Room 1383 at voxel (29227950). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,0,,,,,
292,283,51,Room 893,Room 893 at voxel (29228351). Connected to nearby rooms.,0,0,1,1,0,1,1,1,0,0,,,,,
292,285,50,Room 1220,Room 1220 at voxel (29228550). Connected to nearby rooms.,0,1,1,0,1,0,1,1,1,0,,,,,
292,285,51,Room 891,Room 891 at voxel (29228551). Connected to nearby rooms.,0,1,0,0,1,1,1,1,0,1,,,,,
292,286,50,Room 1221,Room 1221 at voxel (29228650). Connected to nearby rooms.,1,1,1,1,1,0,0,0,1,0,,,,,
292,286,51,Room 912,Room 912 at voxel (29228651). Connected to nearby rooms.,1,1,1,1,0,0,1,1,0,1,,,,,
292,287,50,Room 1222,Room 1222 at voxel (29228750). Connected to nearby rooms.,1,0,0,0,1,1,1,0,1,0,,,,,
292,287,51,Room 887,Room 887 at voxel (29228751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
292,288,51,Room 914,Room 914 at voxel (29228851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
292,289,51,Room 883,Room 883 at voxel (29228951). Connected to nearby rooms.,1,0,1,1,1,1,0,0,0,0,,,,,
292,290,50,Room 1229,Room 1229 at voxel (29229050). Connected to nearby rooms.,0,0,1,0,1,0,1,0,0,0,,,,,
293,259,50,Room 1442,Room 1442 at voxel (29325950). Connected to nearby rooms.,0,1,1,1,0,0,1,1,0,0,,,,,
293,260,50,Room 1441,Room 1441 at voxel (29326050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
293,261,50,Room 1340,Room 1340 at voxel (29326150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
293,262,50,Room 1338,Room 1338 at voxel (29326250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
293,263,50,Room 1337,Room 1337 at voxel (29326350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
293,264,50,Room 1356,Room 1356 at voxel (29326450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
293,265,50,Room 1365,Room 1365 at voxel (29326550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
293,266,50,Room 1425,Room 1425 at voxel (29326650). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
293,267,50,Room 1374,Room 1374 at voxel (29326750). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
293,268,50,Room 1373,Room 1373 at voxel (29326850). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
293,269,50,Room 1329,Room 1329 at voxel (29326950). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
